file_name,transcript,label,sentence_type
0_0_d235.wav,"Hi Wei, what are you going to do this weekend?",question,question
7_0_d571.wav,Looks like you'll have to get a place in the suburbs.,directive,verb_start
7_0_d965.wav,Thank you.,inform,verb_start
10_0_d1073.wav,How would you evaluate the company you are with?,question,question
5_0_d1143.wav,"By the way, Miss. Umm where is the toilet?",question,question
3_0_d2224.wav,Stop producing cigarettes.,inform,verb_start
7_1_d1692.wav,They were delivered this morning.,inform,statement
4_0_d1305.wav,Just alright? She's fabulous!,inform,exclamation
3_0_d741.wav,"The special today is fried chicken, and beef is good too.",commissive,statement
5_0_d1987.wav,So you're learning Chinese songs?,question,question
5_1_d2342.wav,Should we call the Olsen's and ask them if they want to join us?,directive,verb_start
6_1_d182.wav,How about anything for dessert like an apple pie or ice cream?,directive,question
8_0_d1305.wav,Come on. I get nervous when I talk to girls.,commissive,verb_start
0_0_d2451.wav,"We are going out for dinner tonight. Umm are you coming, Betty?",directive,question
3_1_d2440.wav,Is this good news or bad news?,question,verb_start
7_0_d1941.wav,"How much is it, then?",question,question
2_0_d567.wav,These are all the latest fashion. How do you like this white turtleneck one?,question,question
0_1_d511.wav,Good coming! Welcome to JP Interior Design.,inform,statement
4_1_d1277.wav,Thank you for your interest in our company.,inform,verb_start
5_1_d2060.wav,You are welcome!,inform,exclamation
4_1_d698.wav,"You'd better cooperate with me, sir, or...",directive,statement
1_0_d55.wav,Good morning. I'd like to speak to Peter. Chen Please.,directive,statement
0_1_d746.wav,"How are you doing, Christopher?",question,question
7_1_d1833.wav,Thank you for your encouragement.,inform,verb_start
6_1_d115.wav,No I don't.,inform,statement
0_0_d729.wav,Excuse me. Umm when is breakfast time?,question,verb_start
4_1_d1248.wav,Yep. I placed a bid for the shirt. The minimum was ten so I bet fifty!,inform,exclamation
6_0_d2462.wav,Are these four pieces all your luggage?,question,verb_start
0_1_d1708.wav,How do you usually sell your products now?,question,question
0_0_d1199.wav,How's your father been?,question,question
4_0_d971.wav,You mean I won't get a raise until recession ends?,question,question
2_0_d898.wav,Nine!,inform,exclamation
2_1_d487.wav,My computer just crashed again for the third time today!,inform,exclamation
0_0_d1456.wav,You didn't tell me she was married!,inform,exclamation
7_1_d1190.wav,And please shut the door and lock it behind you!,inform,exclamation
7_1_d1752.wav,"Let me see. Ah, yes, I've been to England, France, Germany, Italy and now I've been in Spain.",inform,verb_start
4_0_d87.wav,"What are you talking about, we tried everything!",inform,exclamation
13_1_d1388.wav,I will.,commissive,statement
2_0_d2454.wav,How long has your tooth been bothering you?,question,question
4_1_d2125.wav,"Oh, cheer up. He’ll understand you.",inform,statement
3_1_d1974.wav,"That's right, and turn left at the lights.",inform,statement
5_0_d2516.wav,You're most welcome.,inform,statement
2_1_d1128.wav,Really? I'm not much of an outdoor person. What do you like about it?,question,question
3_1_d1584.wav,Say hi to your parents for me. I hope to see them soon.,directive,verb_start
2_0_d1222.wav,Oh! I hate rainy days!,inform,exclamation
1_1_d506.wav,What are those?,question,question
1_1_d2430.wav,Is this about the Sales Assistant position?,question,verb_start
4_1_d243.wav,Don't be silly. We have reached the age to take the responsibility by ourselves.,inform,verb_start
0_1_d398.wav,"Hey, Jim. Wake up!",directive,exclamation
6_1_d2492.wav,It's time I left.,inform,statement
3_1_d2200.wav,Aren't there any trains before ten thirty?,question,verb_start
3_1_d2345.wav,That is called a nuclear family.,inform,statement
3_0_d1725.wav,Do you need it for the whole weekend?,question,verb_start
3_1_d2001.wav,"I see your reservation on my computer. Let me just cancel it, and you'll be all set!",inform,exclamation
12_1_d1623.wav,We'll try our best.,commissive,statement
2_1_d2131.wav,Don't remind me of that. This would be the last time I cut any classes for a basketball game.,inform,verb_start
0_0_d747.wav,"Excuse me, are these deck chairs free?",question,verb_start
8_0_d1176.wav,"Oh, it’s a pity. What was the matter?",question,question
5_1_d1015.wav,"Yes, I believe there are green teas, black teas and scented teas. Any Others?",question,question
4_1_d441.wav,Stop acting like this. Say away!,directive,verb_start
9_0_d57.wav,Can you lend me one?,directive,verb_start
11_0_d2435.wav,It must be a haunted house. Are you frightened?,question,question
6_0_d1548.wav,"You, too. Thanks for your help.",inform,statement
10_1_d493.wav,"Sounds nice. We will take this, two bowls of shrimp rolls.",inform,verb_start
16_1_d1484.wav,Alright. See you later!,commissive,exclamation
2_0_d810.wav,Mangoes. Umm what are they?,question,question
5_1_d605.wav,How did you figure out how to slove the Rubik's cube?,question,question
2_0_d1801.wav,May I pick it up?,directive,verb_start
1_0_d272.wav,Can I use my green pad again to write you admiring notes?,directive,verb_start
3_1_d300.wav,Do I need to pay to use it?,question,verb_start
5_0_d382.wav,Don't make it too short. I just want a trim.,inform,verb_start
4_0_d549.wav,Thank you very much for looking after my house in my absence.,inform,verb_start
4_0_d306.wav,"I agree, I had lunch there last week.",inform,statement
0_0_d317.wav,Excuse me. Something is wrong with my bank card. Umm can you help me?,directive,verb_start
5_1_d1307.wav,I would have to agree with you. It seems to offer more options than the others. But new product sometimes has a few troubles. How about yours?,question,question
3_0_d634.wav,It's only about ten minutes' walk.,question,statement
0_1_d1440.wav,Can I borrow five bucks?,directive,verb_start
5_1_d856.wav,"Sir, you haven't been drinking by any chance, have you?",directive,question
2_0_d194.wav,Has your blood pressure been high before?,question,verb_start
4_0_d235.wav,Oh really? I’ll come along with you if that’s OK.,directive,statement
2_0_d955.wav,"Yes, I believe so. How should I compensate for this?",question,question
0_1_d879.wav,"OK. Do you want a trim, or do you want to get your hair done?",question,question
0_1_d1783.wav,What can I do for you?,directive,question
0_0_d2472.wav,"Hey, Lily, what are you doing?",question,question
3_1_d1698.wav,Really? What's he been doing?,question,question
6_1_d559.wav,You're kidding me! that sounds really scary!,inform,exclamation
6_1_d562.wav,OK. How about this style?,directive,question
1_0_d1607.wav,What happened?,question,question
3_1_d2306.wav,"Let me see them. Yes, they’re OK.",inform,verb_start
7_0_d2361.wav,Apple pie is my favorite dessert.,inform,statement
4_1_d1793.wav,"Uh, the goods in the yard sale are really cheap. I will take it.",directive,statement
8_0_d1751.wav,"Sure, here is my passport, by the way what is the rate today?",question,question
2_1_d2539.wav,Try them if you like.,directive,verb_start
9_0_d319.wav,"Yeah, it was scary, but exhilarating.",inform,statement
8_0_d911.wav,"Do you want a chicken, Mrs. Bird? They're very nice.",directive,verb_start
1_1_d2136.wav,"No, I can handle it. Thanks anyway.",inform,statement
1_0_d374.wav,"Hello, I would like a room please.",directive,statement
19_0_d2351.wav,"It's a deal, Hal. Thanks again for stopping to help. And thanks for smashing my car!",commissive,exclamation
9_0_d1449.wav,Thank you very much.,inform,verb_start
7_0_d1556.wav,I hope you enjoy your purchase. Good-bye.,commissive,statement
8_0_d992.wav,Is it very cold in winter?,question,verb_start
8_1_d2081.wav,Let's order something to eat. What are you in the mood for?,question,verb_start
2_0_d2384.wav,That's excellent! Umm have you received your conditional offers yet?,question,question
3_0_d1817.wav,"Thirty dollars, Ma'am.",inform,statement
4_0_d2134.wav,What about guessing games?,directive,question
7_1_d2205.wav,What do you normally eat?,question,question
0_1_d2201.wav,"Umm, I cannot understand why she always helps and supports her brother.",inform,statement
2_0_d190.wav,I need to get ground beef.,inform,statement
8_1_d467.wav,"Sure, would you like to see them?",directive,question
5_0_d2311.wav,Good. Now just complete this form.,directive,statement
8_0_d2150.wav,"That's a good idea. You have plenty of experience in the tourism industry, don't you?",question,question
3_1_d1287.wav,Froth?,question,question
10_1_d213.wav,I hope you can come to our company to work.,commissive,statement
1_0_d2308.wav,Sure. Where are you?,question,question
6_0_d1245.wav,Then what? Your plane was three hours late!,question,exclamation
14_0_d710.wav,I think so. Have you got all that?,question,question
0_1_d1040.wav,Excuse me. Do you have this in blue?,question,verb_start
2_0_d761.wav,Oh I didn’t know you were married.,inform,statement
18_1_d890.wav,Bye!,inform,exclamation
1_0_d1616.wav,"He looks strong. Umm, what does he do?",question,question
4_1_d2383.wav,Do you eat a lot of vegetables?,question,verb_start
14_1_d467.wav,Have you heard about the photography exhibit that's going on at the art gallery this weekend?,question,verb_start
3_0_d324.wav,"Of course not. Let me check. Oh, you seem to be correct.",commissive,statement
3_0_d181.wav,"Yes, quite a bit. How about a game sometime?",directive,question
7_1_d29.wav,"Umm, who’s this?",question,question
6_1_d391.wav,Then I'll have the pork cutlet instead.,directive,statement
13_0_d1905.wav,"OK, what's next then?",question,question
4_1_d2278.wav,"Oh, I’m sorry. But this isn’t a non-smoker, is it? I mean would you mind if I smoke here?",directive,question
8_1_d868.wav,OK. Great idea!,commissive,exclamation
11_0_d2479.wav,"I mean, most reptiles carry some harmful bacteria, they are likely to cause immune system problems.",inform,statement
2_1_d1711.wav,I hope it stays like this.,inform,statement
7_0_d595.wav,What class will you fly? First class? Business class? Or economy class?,question,question
4_1_d1767.wav,All right. That sounds like fun.,inform,statement
5_1_d1181.wav,"He'll come out with surprises. Just wait and see. Look at that woman, with the white chiffon!",inform,exclamation
7_0_d1987.wav,That's a real achievement. How did you do that?,question,question
7_1_d300.wav,Is there a maximum number of copies I can make?,question,verb_start
3_0_d808.wav,"Umm the food station was as crowded as usual. I waited for twenty minutes for my sandwich, and when I finally got it the chicken was underdone.",inform,verb_start
3_0_d1998.wav,May I try it on?,directive,verb_start
4_0_d568.wav,Umm what are they? I’ll be careful.,question,verb_start
4_0_d978.wav,Is it broken?,question,verb_start
4_1_d2530.wav,On the contrary! It really refreshes you and gets you ready to attack the day.,directive,statement
0_0_d850.wav,What dressing would you like on the salad?,question,question
8_0_d294.wav,I got the message. I'm quiting.,directive,statement
3_0_d11.wav,"Yeah, I did. But my fiancee has an important project.",inform,statement
6_1_d695.wav,What kind of references do you need?,question,question
5_1_d231.wav,What do you think of this job?,question,question
3_0_d2002.wav,It's July seventh. Chinese Valentine's Day!,inform,exclamation
3_0_d2270.wav,At school. And I'm still learning it now.,inform,statement
1_1_d1044.wav,That's a wonderful way to celebrate this grand old library!,inform,exclamation
8_1_d1439.wav,Would you like to buy any other cosmetics for your girlfriend? We have a full range of products from cosmetics to skin cleansers and moisturizers.,directive,verb_start
4_1_d2098.wav,Thank you.,commissive,verb_start
1_1_d2304.wav,So do I. The sun... the sand... the ocean!,inform,exclamation
1_0_d689.wav,"I haven't decided yet. What about you, Andy?",question,question
15_0_d1624.wav,How does that compare with other models?,question,question
5_1_d728.wav,"Glad to meet you, too.",inform,statement
2_0_d1147.wav,Do you like coffee?,question,verb_start
4_0_d539.wav,It’s just a little shorter.,inform,statement
1_1_d2454.wav,My tooth is killing me!,inform,exclamation
1_1_d1766.wav,"Excuse me, where is my cabin?",question,verb_start
9_0_d623.wav,Have you been given a better offer?,question,verb_start
1_1_d1169.wav,Thank you. Nice to meet you too. I'm Sophie. Is this your first time to take a long-distance trip on plane?,question,verb_start
14_1_d1753.wav,It's aubreyinchina at yahoo dot com.,inform,statement
2_1_d1624.wav,Umm do you know what camcorder options are available?,question,question
0_1_d181.wav,"Say, what's your favorite sport?",question,verb_start
6_0_d2418.wav,"OK, umm is there anything else?",question,question
4_1_d225.wav,But we don't know the telephone number.,directive,statement
2_0_d1519.wav,Really? How long have you been playing the violin?,question,question
17_0_d1748.wav,Two fourty one Main street.,inform,statement
1_1_d495.wav,Did you get the position you wanted?,question,verb_start
9_1_d1253.wav,"I'm sorry, sir, but we have no trainer.",inform,statement
1_1_d1838.wav,"Well, there's this clock I was... My vintage clock! How do you have my clock?",question,question
5_1_d806.wav,What if someone got it in their head to give them a tug? What then?,question,question
5_0_d503.wav,"No, we live in the suburbs. What about you?",question,question
7_1_d2157.wav,"Well, it's one way to get through the in-betweens if you really want to grow it out!",inform,exclamation
9_0_d528.wav,"I’d prefer non-smoking roommates, but I guess I’ll have to take what I can get!",inform,exclamation
1_1_d1373.wav,Umm I'd like to buy a skirt.,inform,statement
1_0_d851.wav,Perfect. Couldn't be better.,inform,statement
8_0_d30.wav,Don't worry. I'll help you with it later.,directive,verb_start
1_1_d1660.wav,Today is Thursday.,inform,statement
15_0_d910.wav,"Being famous, I can do without, but I wouldn't mind being rich.",inform,verb_start
2_0_d1218.wav,What genres?,question,question
11_1_d269.wav,I really have no idea. All I know is that the thought of him really curls my hair!,inform,exclamation
6_0_d469.wav,Can I see the receipt?,directive,verb_start
9_1_d1853.wav,That's a good idea. Let's go!,commissive,exclamation
3_0_d1012.wav,OK. Umm what's your working experience?,question,question
0_0_d567.wav,"Can I help you, madam?",question,verb_start
3_1_d2469.wav,"Yes, I adore simple fashions. How does it look on me?",question,question
2_0_d305.wav,Do you know if train ten is on time to be here?,question,verb_start
1_1_d469.wav,"Yes, can I return this article, please?",directive,question
4_0_d620.wav,"No, I'm not even halfway through my supply.",inform,statement
2_0_d2225.wav,I'm catching the eleven train.,inform,statement
0_1_d1551.wav,Do you have any plans for dinner tonight?,question,verb_start
0_1_d100.wav,"Good morning, Paul!",inform,exclamation
5_0_d255.wav,Umm I don’t believe it.,inform,statement
7_1_d1811.wav,I have a high fever and a bad headache.,inform,statement
2_1_d2192.wav,What do you suggest then?,question,question
4_0_d1253.wav,Am I going to be charged extra for using the gym?,question,verb_start
11_1_d587.wav,What do you think would make you happier?,question,question
6_1_d585.wav,So do I.,inform,statement
4_1_d1134.wav,May I take a bus or a taxi to get there?,question,verb_start
7_1_d1385.wav,I'll try. Where exactly is your friend waiting?,question,question
0_1_d2368.wav,So what did you get?,question,question
0_1_d1627.wav,May I help you?,directive,verb_start
0_1_d2276.wav,What are you calling about today?,question,question
6_0_d395.wav,Is it a long ride?,question,verb_start
1_0_d1529.wav,Yes. I would like a pair of black leather shoes in size twenty-five.,inform,statement
3_1_d2043.wav,One of my neighbors has a dog.,inform,statement
1_0_d1642.wav,I couldn't sleep well recently.,inform,statement
2_0_d2052.wav,Thank you.,commissive,verb_start
0_0_d2279.wav,Can I still catch T one-o-seven for Xiamen?,question,verb_start
2_1_d259.wav,"Where do you keep the dishes, Baker?",question,question
5_1_d1781.wav,"Just two blocks away, in that tall building.",commissive,statement
11_0_d1211.wav,"Good for you, Leslie!",inform,exclamation
1_1_d1397.wav,Having a good diet is probably the most important thing.,inform,verb_start
10_0_d1794.wav,Yes. Now fill in two customs declarations and one despatch note in English.,inform,statement
3_0_d1264.wav,All right. Thank you for coming today.,inform,statement
2_1_d779.wav,Going shopping. It tires me too much.,inform,verb_start
15_0_d969.wav,Thank you very much. I will let you know as soon as possible.,inform,verb_start
14_0_d69.wav,"Great. By the way, what does your friend do?",question,question
0_1_d1022.wav,"Morning, Bob. Fancy meeting you here!",inform,exclamation
9_1_d104.wav,Don't you know that? Are you kidding me?,question,verb_start
4_0_d1437.wav,"Oh, that's too bad! I am sorry to hear that!",inform,exclamation
9_1_d2476.wav,Thank you. I'm sure you will.,inform,verb_start
2_0_d670.wav,So you have to work all day.,inform,statement
7_0_d2376.wav,Umm is that inflation?,question,question
3_1_d2418.wav,Could I also have half a dozen pork chops and two pounds of boneless chicken breasts?,directive,verb_start
7_1_d704.wav,You wouldn't do a thing like that!,commissive,exclamation
5_0_d2210.wav,Umm what about the performance itself?,question,verb_start
2_0_d426.wav,Sit here please. How would you like your hair done?,question,verb_start
0_0_d1972.wav,Are you sure that this is the place to wait for our school bus?,question,verb_start
3_1_d1093.wav,Yes.,inform,statement
11_1_d83.wav,"Sure. Since we work together in teams, we have to get along with each other.",inform,statement
0_1_d2075.wav,"Waiter, can you come here for a moment?",directive,question
8_1_d57.wav,"Yes, I do.",inform,statement
12_1_d2438.wav,It is beef. Do you like it?,inform,question
1_1_d1822.wav,Almost. I have to get dressed. It's a formal party and I have special party make up!,inform,exclamation
3_1_d1515.wav,His mom and dad must be destroyed. He was their only son.,inform,statement
3_1_d733.wav,Booze!,inform,exclamation
7_0_d1085.wav,"I can’t see anything out of the side mirror on your side of the car. Could you move it forward a bit, please?",directive,question
8_0_d1912.wav,Thank you. But I’m not interested.,commissive,verb_start
15_1_d713.wav,"Possibly, but I still miss them! What bothers me is that the heat makes the caddies' life quite hard. One member's caddy fainted last week!",inform,exclamation
0_1_d1834.wav,"Hello, this is the International Youth Hotel. How can I help you?",question,question
4_0_d1895.wav,Is there anything wrong?,inform,verb_start
1_0_d553.wav,"Umm we are practically full up, but I will see. What do you want, a single room or a double one?",question,question
10_1_d2044.wav,There's an open mic night at the pub down the road every Thursday night where my favorite local band usually plays. You should come along next week with me.,directive,statement
2_1_d769.wav,Would you like some of coffee?,question,verb_start
2_0_d166.wav,Do I need to take a bus?,question,verb_start
11_1_d1756.wav,"I know, but I'm going to enroll in a night school to take a course in business management.",inform,statement
6_1_d2458.wav,Let me see. The offering price is near or at eighty eight dollars.,inform,verb_start
8_0_d825.wav,You may check out books or videos.,inform,statement
3_0_d1760.wav,Where is he going?,question,question
7_0_d23.wav,"Here you go. Same pan, but with a state-of-the-art, heat-resistant plastic handle.",inform,statement
1_1_d1486.wav,"Hello, Mr. Stern. This is Hao Bo from the International Travel Agency. I have made the plane reservations for you.",inform,statement
1_0_d1143.wav,Yes. May I have some more beer?,directive,question
11_1_d2254.wav,Sir this is the fifty sixth floor! We are on the seventieth!,inform,exclamation
7_1_d1286.wav,Ohhhhh! And I just got all my juices going!,inform,exclamation
13_1_d1976.wav,I know what you mean. It's hard to find anything that's reasonable now.,inform,statement
6_0_d392.wav,You're right. We have no more rooms available for tonight.,commissive,statement
6_0_d2006.wav,"OK, I'll go to your office at that time.",commissive,statement
2_1_d162.wav,"Then could I have four orders, please?",directive,question
4_0_d2104.wav,That's incredible!,inform,exclamation
8_1_d667.wav,"I'm so sorry, I.. I didn't realize it was that loud.",inform,statement
0_1_d34.wav,"Professor Wang, what is non-tariff barrier?",question,question
3_1_d1770.wav,"Yes, it's my favorite.",inform,statement
7_1_d1309.wav,You've made a good decision. How would you like to pay?,question,question
1_0_d1639.wav,Umm where do you think you lost it? Outside the hotel?,question,question
5_1_d1886.wav,I’m on it!,commissive,exclamation
1_1_d1272.wav,"Well, I remember walking pass the baker shop.",inform,statement
0_0_d193.wav,To which gate do I need to go to catch connecting flight seven-o-seven to New York City?,question,question
13_1_d1942.wav,"Yes, they are ready to go.",inform,statement
2_1_d580.wav,Oh. Then I don't know what his number is. Can you check it for me?,directive,question
10_1_d2435.wav,She must be deaf.,inform,statement
8_1_d1742.wav,"Sir, wait!! I need your address!",directive,exclamation
12_0_d2200.wav,OK. Here is your change.The train leaves on platform eight.,commissive,statement
4_1_d2510.wav,Only when I go out. I'm not a big drinker.,inform,statement
12_0_d2447.wav,"Well, I spent a lot of money on getting my shirts tailor-made, so I couldn't afford to buy any new ties.",inform,statement
7_0_d290.wav,I have booked you for one window seat on American airline flight Number. Four zero nine. Have a good trip!,inform,exclamation
4_0_d565.wav,Yes. Thank you.,inform,statement
6_1_d1652.wav,Let's go then.,question,verb_start
11_1_d2198.wav,Umm how about the one after that?,question,verb_start
0_1_d877.wav,Good morning! What's wrong with you?,question,question
5_1_d583.wav,That's good!,inform,exclamation
4_0_d2362.wav,I can hardly wait!,inform,exclamation
0_1_d646.wav,Excuse me. Can I change my seat with you? I want to sit beside my friend.,directive,verb_start
0_1_d438.wav,Excuse me. Where are you going?,question,verb_start
9_0_d419.wav,Let me think... Will the rate still go down tomorrow?,inform,verb_start
4_0_d1885.wav,How long will you be staying in China?,question,question
8_1_d1221.wav,What a thrilling trip!,inform,exclamation
3_0_d1892.wav,No way!,inform,exclamation
12_1_d102.wav,Thank you. Now I know how to travel by air.,inform,verb_start
6_1_d942.wav,Thanks!,inform,exclamation
2_0_d192.wav,"Well, how long will it take if I send it by surface mail?",question,question
4_1_d220.wav,Did you call the apartment management yet?,question,verb_start
4_0_d2060.wav,"OK, I see. Thank you!",commissive,exclamation
1_1_d2223.wav,What do you want to do?,question,question
5_0_d1615.wav,I'd like the beef.,directive,statement
8_0_d1804.wav,"Sure, people do that when they are drunk. What about the actress?",question,question
14_1_d739.wav,So what happened?,question,question
13_0_d1281.wav,Bye!,inform,exclamation
9_1_d1896.wav,"Umm don't be so happy, it is just one of my tests!",inform,exclamation
5_1_d932.wav,"Wow! Oh, no!",commissive,exclamation
6_0_d1477.wav,Oh! How about we hang it over here where everyone can see it?,directive,question
0_1_d1112.wav,"Is there anything I can do for you, Mr. King?",question,verb_start
2_1_d2226.wav,"Yes, we have. What kind of room would you like?",question,question
4_1_d1727.wav,"Could I have a look at it, please?",directive,verb_start
2_0_d992.wav,Do you like the weather in Seattle?,question,verb_start
4_0_d1687.wav,Will it snow today?,question,verb_start
0_0_d524.wav,Is anybody in?,question,verb_start
0_1_d267.wav,I think Andy's party will be fun.,inform,statement
4_1_d1737.wav,Umm we should choose from the backups.,inform,statement
4_0_d256.wav,"Wait, you love salmon, don't you? They have the best salmon pasta.",question,verb_start
0_0_d1858.wav,Who is it?,question,question
5_0_d1939.wav,You're right! So I can listen to music while riding my motorbike!,inform,exclamation
3_1_d658.wav,I'm worried that everything will be chaotic!,inform,exclamation
0_0_d1481.wav,Hello. Are you a friend of Helen's?,question,question
3_1_d2222.wav,Looks like you’re going to lose out on this game then.,inform,verb_start
4_1_d540.wav,Good. So we don't have to work. How nice!,inform,exclamation
2_0_d1542.wav,I've got to go.,commissive,statement
6_1_d212.wav,Don't worry! Today they are wearing dresses!,inform,verb_start
1_1_d1151.wav,"Umm, it's Thursday, I think.",inform,statement
7_0_d265.wav,Well. I shouldn’t have any trouble recognizing him. What time does his flight arrive?,question,question
0_1_d2073.wav,"Hey, Jack, where's your car?",question,question
3_0_d2159.wav,"Really? That's unusual for October, isn't it?",question,question
6_1_d719.wav,Not yet.,inform,statement
3_1_d2346.wav,Have you graduated from college?,question,verb_start
6_1_d974.wav,I always consider you are such a guy who never gives up.,inform,statement
4_1_d1468.wav,Wow! What a hit!,inform,exclamation
2_0_d981.wav,The national anthem of Canada is 'O Canada'.,inform,statement
9_1_d799.wav,It's so beautiful.,commissive,statement
15_1_d1661.wav,Thanks!,inform,exclamation
4_1_d2252.wav,What a heavy snow!,inform,exclamation
1_1_d943.wav,Do you have the latest lipstick from Christian Dior?,question,verb_start
12_1_d934.wav,"Oh, OK. What are you doing there?",question,question
0_0_d977.wav,How do you like the food sold in this sidewalk snack booth?,question,question
7_1_d609.wav,Let's find a quiet seat and sit down for beverage.,directive,verb_start
4_0_d804.wav,"Well, what's your excuse then?",question,question
3_1_d1301.wav,"OK, murder will out!",inform,exclamation
0_0_d368.wav,"I really don't know how to break this to you, but it’s eating me alive!",inform,exclamation
0_0_d933.wav,"Can I help you, madam?",question,verb_start
14_0_d713.wav,"Yes, but look at it this way, getting rid of the carts probably gives more work to local people, which is a good thing, right?",question,question
4_0_d103.wav,So there isn't air in the glass boxes?,question,question
8_1_d1396.wav,How about afternoon?,directive,question
0_0_d2108.wav,How did you get it ?,question,question
5_0_d708.wav,"There shouldn't be any long lines, ma'am.",inform,statement
3_0_d534.wav,What do you mean?,question,question
4_0_d866.wav,Do you think he can do well?,question,verb_start
0_0_d1682.wav,Can you make a suit for me to measure?,directive,verb_start
6_0_d971.wav,I got the message. I am quitting.,inform,statement
13_0_d414.wav,Don't worry about money. I'll treat you tonight.,directive,verb_start
5_0_d537.wav,Thank you.,inform,verb_start
12_1_d175.wav,Are smoke detectors provided?,question,verb_start
7_0_d1416.wav,"No, ma'am, I did not.",inform,statement
0_0_d410.wav,Have you finished going through the contract?,question,verb_start
2_1_d1712.wav,"With ice, sir?",question,question
2_0_d2152.wav,What a shame. Will there be the same performance tomorrow evening?,question,question
4_1_d1431.wav,I’m a bus driver.,inform,statement
2_0_d1949.wav,Cockroaches have taken over my room!,inform,exclamation
5_0_d1834.wav,And how about Internet access?,question,question
4_1_d842.wav,That's much more convenient. We don't even have to bring the flavorings.,inform,statement
0_1_d2475.wav,May I take your order?,directive,verb_start
12_1_d858.wav,How about oil or spray?,question,question
5_0_d791.wav,Don’t pretend you are a good God.,inform,verb_start
3_0_d241.wav,They look all right to me.,inform,statement
12_1_d110.wav,That's so kind of you. Thank you very much!,commissive,exclamation
7_1_d1761.wav,"Can I have an aisle seat, please.",directive,verb_start
6_0_d2227.wav,Have you finished all your preparation?,question,verb_start
7_0_d1312.wav,"If you asked me, you've got a screw loose somewhere.",inform,statement
9_0_d110.wav,Do you have an extra battery?,question,verb_start
7_0_d2240.wav,Thanks.,commissive,statement
6_0_d642.wav,Are you crazy? You made the mistake and now you're charging me for your mistake?,commissive,verb_start
2_1_d1875.wav,"So, where did you grow up?",question,question
12_0_d1723.wav,OK.,commissive,statement
18_0_d1066.wav,"I'll take two more, a red one and a white one.",inform,statement
2_1_d1257.wav,"Thank you for waiting. It takes another ten to fifteen minutes, I'm afraid.",directive,verb_start
0_1_d1543.wav,"We have a holiday next week, don't we?",question,question
1_1_d1088.wav,"No, not yet. I’m still looking. I’ve been doing some work through a temp-agency though.",inform,statement
2_1_d1142.wav,"Well, they are very nice you know.",inform,statement
1_1_d497.wav,"Yes, please. What's special today? Any special recommendations?",question,question
0_0_d386.wav,"Ms. Gray, would you please type this report for me?",directive,question
0_0_d1740.wav,Can I help you?,question,verb_start
7_0_d1619.wav,Thank you.,inform,verb_start
1_1_d29.wav,"Let me see it, can I? This is a good photograph. Who are these people?",question,verb_start
0_1_d1725.wav,Could we borrow the company van for a fundraiser this weekend?,directive,verb_start
4_0_d1908.wav,I guess the games I like the most are the ones that I'm good at!,inform,exclamation
5_1_d269.wav,"Well, he made quite a few mistakes on the monthly report and when his supervisor found them, my manager blamed them on me!",inform,exclamation
6_1_d1783.wav,"I got it. Don't worry, just a common cold.",inform,statement
11_0_d2339.wav,Is it washable?,question,verb_start
5_0_d32.wav,"My wife and I prefer to have no kids, but my mother-in-law is very traditional and wants grandkids.",inform,statement
3_0_d1641.wav,"You like it, huh?",question,question
6_0_d736.wav,Twenty years! That's a long time.,inform,statement
0_0_d1886.wav,Did you order the cake?,question,verb_start
0_0_d351.wav,Do you like cooking?,question,verb_start
2_1_d315.wav,"Yes, that would be good!",commissive,exclamation
3_1_d2139.wav,"I want some exciting. Which is more fun, the roller coaster or the ferris wheel?",question,question
5_0_d1200.wav,"Oh, don't. I'm sure you'll be the loveliest bride ever!",inform,exclamation
5_0_d695.wav,"It's just a formality, but for higher purchase we usually require references.",inform,statement
5_1_d2486.wav,I thought he only liked to listen!,commissive,exclamation
1_1_d1324.wav,"I'll have us ready for Stars.com by the end of next week. After that, I don't know.",inform,statement
3_0_d1229.wav,Thank you. Now if you'll just give me a credit card.,directive,verb_start
9_1_d2327.wav,It's the holidays! Everybody knows how hard it is to get tickets!,inform,exclamation
0_0_d575.wav,"Excuse me, do the buses stop here?",question,verb_start
0_0_d1342.wav,Are you feeling OK?,question,verb_start
2_1_d1024.wav,What are you doing?,question,question
11_0_d62.wav,How long do you think it will take us to complete the walk?,question,question
9_1_d926.wav,Umm…. Will you lose all your files?,question,question
5_0_d2400.wav,Do you want to send it by air or by regular mail?,question,verb_start
13_1_d1015.wav,Let's go!,directive,verb_start
7_1_d1072.wav,"Oh, yeah, they get to be in a movie for the whole world to see!",inform,exclamation
9_0_d450.wav,Stretching exercise after sitting a long time.,inform,verb_start
0_0_d1945.wav,Umm how do I use the powder?,question,verb_start
2_1_d1578.wav,Is this the latest edition?,question,verb_start
0_1_d110.wav,"Excuse me, could you please take a picture for us?",directive,verb_start
5_1_d2365.wav,That's right.,inform,statement
5_0_d787.wav,Special rules?,question,question
8_1_d1637.wav,"Yes, I will introduce the Intierary in detail.",commissive,statement
4_0_d650.wav,Can you eat the seed?,question,verb_start
5_0_d612.wav,Don't worry about it. Tonight is my treat.,commissive,verb_start
0_0_d1746.wav,Hello?,question,question
1_1_d1972.wav,"Yeah. Look, other kids are coming this way.",directive,statement
7_1_d1266.wav,I'm impressed. Good for you!,inform,exclamation
3_1_d855.wav,My exam.,inform,statement
